Price,Volume,Timestamp,Type
91.22583273276308,77,2022-01-01 01:12:00,Bid
105.5912356700624,36,2022-01-01 01:12:00,Ask
96.26944329817454,3,2022-01-01 01:13:00,Bid
102.15397325688842,57,2022-01-01 01:13:00,Ask
94.6670385531662,5,2022-01-01 01:14:00,Bid
103.51413154210852,54,2022-01-01 01:14:00,Ask
94.11809955839233,83,2022-01-01 01:15:00,Bid
107.34881068789262,90,2022-01-01 01:15:00,Ask
98.00636964422299,57,2022-01-01 01:16:00,Bid
108.55381955239933,88,2022-01-01 01:16:00,Ask
96.74070934415231,82,2022-01-01 01:17:00,Bid
106.49751909699067,47,2022-01-01 01:17:00,Ask
97.6006146702153,69,2022-01-01 01:18:00,Bid
101.2139429120218,44,2022-01-01 01:18:00,Ask
99.88832637699892,55,2022-01-01 01:19:00,Bid
106.62192399394264,91,2022-01-01 01:19:00,Ask
99.50005227282128,23,2022-01-01 01:20:00,Bid
108.75579959677597,49,2022-01-01 01:20:00,Ask
91.58815378461242,67,2022-01-01 01:21:00,Bid
104.68691623047721,70,2022-01-01 01:21:00,Ask
98.52914572309457,12,2022-01-01 01:22:00,Bid
105.34569562467291,31,2022-01-01 01:22:00,Ask
94.88666589578091,39,2022-01-01 01:23:00,Bid
110.0323082356684,35,2022-01-01 01:23:00,Ask
96.71553741482329,103,2022-01-01 01:24:00,Bid
106.50680921076129,39,2022-01-01 01:24:00,Ask
90.02067359060533,76,2022-01-01 01:25:00,Bid
107.88003888557411,1,2022-01-01 01:25:00,Ask
96.49408186428596,20,2022-01-01 01:26:00,Bid
107.19383312874913,43,2022-01-01 01:26:00,Ask
95.88522400953374,22,2022-01-01 01:27:00,Bid
101.46470334313986,28,2022-01-01 01:27:00,Ask
91.60001849156623,91,2022-01-01 01:28:00,Bid
103.23185072547456,7,2022-01-01 01:28:00,Ask
91.38231624209931,57,2022-01-01 01:29:00,Bid
107.14801994876458,52,2022-01-01 01:29:00,Ask
98.13150061252176,6,2022-01-01 01:30:00,Bid
104.40199829972634,89,2022-01-01 01:30:00,Ask
91.38833604739858,47,2022-01-01 01:31:00,Bid
103.31855055166743,85,2022-01-01 01:31:00,Ask
95.48459536503482,67,2022-01-01 01:32:00,Bid
100.41577597113569,24,2022-01-01 01:32:00,Ask
95.41105893943,33,2022-01-01 01:33:00,Bid
109.44193541940052,0,2022-01-01 01:33:00,Ask
98.39761814225675,28,2022-01-01 01:34:00,Bid
109.73096635460581,3,2022-01-01 01:34:00,Ask
100.03921119722168,56,2022-01-01 01:35:00,Bid
104.9382658657582,43,2022-01-01 01:35:00,Ask
92.30205376688889,96,2022-01-01 01:36:00,Bid
106.7005273154033,26,2022-01-01 01:36:00,Ask
95.17712677845648,81,2022-01-01 01:37:00,Bid
102.12484626582274,14,2022-01-01 01:37:00,Ask
96.05565158370051,5,2022-01-01 01:38:00,Bid
105.28837540345064,75,2022-01-01 01:38:00,Ask
92.66627296340134,24,2022-01-01 01:39:00,Bid
104.54958437006862,-1,2022-01-01 01:39:00,Ask
92.25063260064167,44,2022-01-01 01:40:00,Bid
106.12381765586045,10,2022-01-01 01:40:00,Ask
97.69648524808163,50,2022-01-01 01:41:00,Bid
104.99569210189392,85,2022-01-01 01:41:00,Ask
94.57641925308172,83,2022-01-01 01:42:00,Bid
105.21929470393566,39,2022-01-01 01:42:00,Ask
98.56151257638935,67,2022-01-01 01:43:00,Bid
104.17095668223415,8,2022-01-01 01:43:00,Ask
92.75493185217695,29,2022-01-01 01:44:00,Bid
100.527983340678,34,2022-01-01 01:44:00,Ask
93.76680868125868,5,2022-01-01 01:45:00,Bid
110.01794291361949,35,2022-01-01 01:45:00,Ask
90.11970454315654,99,2022-01-01 01:46:00,Bid
100.81796927568784,97,2022-01-01 01:46:00,Ask
99.21165553429017,74,2022-01-01 01:47:00,Bid
102.83821531381936,26,2022-01-01 01:47:00,Ask
100.09669396385921,19,2022-01-01 01:48:00,Bid
105.09470559416697,12,2022-01-01 01:48:00,Ask
96.61953042019778,-5,2022-01-01 01:49:00,Bid
102.79923032922328,67,2022-01-01 01:49:00,Ask
98.44690220001957,30,2022-01-01 01:50:00,Bid
105.4230915856981,94,2022-01-01 01:50:00,Ask
97.15777561664187,81,2022-01-01 01:51:00,Bid
104.34824070953782,93,2022-01-01 01:51:00,Ask
90.34769546646937,66,2022-01-01 01:52:00,Bid
102.47599569026984,6,2022-01-01 01:52:00,Ask
97.5706925118492,39,2022-01-01 01:53:00,Bid
99.87805768384963,3,2022-01-01 01:53:00,Ask
98.38467687088362,52,2022-01-01 01:54:00,Bid
102.27504236057095,70,2022-01-01 01:54:00,Ask
91.45053440802427,45,2022-01-01 01:55:00,Bid
104.7109474691087,51,2022-01-01 01:55:00,Ask
95.43209371624975,14,2022-01-01 01:56:00,Bid
108.85293034958596,83,2022-01-01 01:56:00,Ask
92.47102693907647,70,2022-01-01 01:57:00,Bid
101.12905234281969,30,2022-01-01 01:57:00,Ask
99.36316340362391,69,2022-01-01 01:58:00,Bid
106.63625014308396,54,2022-01-01 01:58:00,Ask
95.31524889826767,18,2022-01-01 01:59:00,Bid
107.28233905485035,13,2022-01-01 01:59:00,Ask
99.30484745708104,41,2022-01-01 02:00:00,Bid
102.31069466197746,82,2022-01-01 02:00:00,Ask
99.07360704248076,18,2022-01-01 02:01:00,Bid
106.56455932757976,88,2022-01-01 02:01:00,Ask
90.86141414297629,52,2022-01-01 02:02:00,Bid
106.62925880445036,79,2022-01-01 02:02:00,Ask
98.04260224487268,64,2022-01-01 02:03:00,Bid
106.5910348766642,58,2022-01-01 02:03:00,Ask
94.65344997652772,28,2022-01-01 02:04:00,Bid
108.56454454608777,7,2022-01-01 02:04:00,Ask
95.6946713271572,37,2022-01-01 02:05:00,Bid
104.21583968282889,40,2022-01-01 02:05:00,Ask
96.29154414483413,83,2022-01-01 02:06:00,Bid
102.87533541460358,87,2022-01-01 02:06:00,Ask
91.16191974942659,6,2022-01-01 02:07:00,Bid
104.85521234647037,45,2022-01-01 02:07:00,Ask
98.87143628564544,92,2022-01-01 02:08:00,Bid
100.18543691049324,53,2022-01-01 02:08:00,Ask
93.24755808655253,18,2022-01-01 02:09:00,Bid
103.44672103244051,105,2022-01-01 02:09:00,Ask
91.52473254067192,92,2022-01-01 02:10:00,Bid
108.75052209441395,60,2022-01-01 02:10:00,Ask
93.85526332221878,37,2022-01-01 02:11:00,Bid
105.13745195627537,49,2022-01-01 02:11:00,Ask
91.27452562791129,64,2022-01-01 02:12:00,Bid
104.82795241694173,36,2022-01-01 02:12:00,Ask
99.50474926759611,74,2022-01-01 02:13:00,Bid
102.74924569428099,33,2022-01-01 02:13:00,Ask
95.51058790481767,8,2022-01-01 02:14:00,Bid
101.69217985632928,79,2022-01-01 02:14:00,Ask
96.73810126061458,33,2022-01-01 02:15:00,Bid
101.9663743302755,0,2022-01-01 02:15:00,Ask
92.76163133283532,20,2022-01-01 02:16:00,Bid
107.46179492866064,6,2022-01-01 02:16:00,Ask
90.91372764793486,69,2022-01-01 02:17:00,Bid
109.76061105614586,20,2022-01-01 02:17:00,Ask
97.24009380295915,55,2022-01-01 02:18:00,Bid
104.68392599485429,2,2022-01-01 02:18:00,Ask
93.41777327289087,7,2022-01-01 02:19:00,Bid
99.91778096916624,21,2022-01-01 02:19:00,Ask
98.52420909749776,-8,2022-01-01 02:20:00,Bid
106.48276751632271,23,2022-01-01 02:20:00,Ask
94.51713284995704,85,2022-01-01 02:21:00,Bid
109.7627453792253,49,2022-01-01 02:21:00,Ask
94.57453724325435,0,2022-01-01 02:22:00,Bid
108.62959845077363,82,2022-01-01 02:22:00,Ask
90.32939031161222,-6,2022-01-01 02:23:00,Bid
106.1299246582669,34,2022-01-01 02:23:00,Ask
94.67084472836814,20,2022-01-01 02:24:00,Bid
105.09854787436318,55,2022-01-01 02:24:00,Ask
96.48646568589807,16,2022-01-01 02:25:00,Bid
106.2647952040365,79,2022-01-01 02:25:00,Ask
97.48829743638197,4,2022-01-01 02:26:00,Bid
100.4399532586284,31,2022-01-01 02:26:00,Ask
98.68163920844619,50,2022-01-01 02:27:00,Bid
106.5286948194399,20,2022-01-01 02:27:00,Ask
97.64760248071563,68,2022-01-01 02:28:00,Bid
106.86966403669973,85,2022-01-01 02:28:00,Ask
96.57578617963641,84,2022-01-01 02:29:00,Bid
107.33017500725842,57,2022-01-01 02:29:00,Ask
90.65423537656173,84,2022-01-01 02:30:00,Bid
105.73543319335715,81,2022-01-01 02:30:00,Ask
94.87532568881915,35,2022-01-01 02:31:00,Bid
107.02579807768642,92,2022-01-01 02:31:00,Ask
94.39989951345879,26,2022-01-01 02:32:00,Bid
106.70876937246003,10,2022-01-01 02:32:00,Ask
98.39856309093983,-4,2022-01-01 02:33:00,Bid
100.8424156166779,14,2022-01-01 02:33:00,Ask
91.38078378603981,11,2022-01-01 02:34:00,Bid
108.88326932176945,32,2022-01-01 02:34:00,Ask
92.4497554687552,35,2022-01-01 02:35:00,Bid
105.56436550781572,64,2022-01-01 02:35:00,Ask
99.37334069488885,30,2022-01-01 02:36:00,Bid
107.15547696224577,0,2022-01-01 02:36:00,Ask
92.82028901298398,29,2022-01-01 02:37:00,Bid
103.10980079665131,105,2022-01-01 02:37:00,Ask
93.96462003652671,13,2022-01-01 02:38:00,Bid
109.72007467523093,32,2022-01-01 02:38:00,Ask
98.92714764325152,14,2022-01-01 02:39:00,Bid
104.2949294626575,14,2022-01-01 02:39:00,Ask
95.638370245368,28,2022-01-01 02:40:00,Bid
106.55244655137253,86,2022-01-01 02:40:00,Ask
95.17399614881884,16,2022-01-01 02:41:00,Bid
109.25973410986909,52,2022-01-01 02:41:00,Ask
98.30128335717133,88,2022-01-01 02:42:00,Bid
109.49623091241719,0,2022-01-01 02:42:00,Ask
91.51171065058686,88,2022-01-01 02:43:00,Bid
105.80979895246139,43,2022-01-01 02:43:00,Ask
91.86576504788616,73,2022-01-01 02:44:00,Bid
101.6592744064162,59,2022-01-01 02:44:00,Ask
93.7359972591196,93,2022-01-01 02:45:00,Bid
109.54501100367375,39,2022-01-01 02:45:00,Ask
95.29406018609646,76,2022-01-01 02:46:00,Bid
110.30319625435361,82,2022-01-01 02:46:00,Ask
95.99241717933054,70,2022-01-01 02:47:00,Bid
100.60651982964353,67,2022-01-01 02:47:00,Ask
93.27471533372761,93,2022-01-01 02:48:00,Bid
103.8492758830527,75,2022-01-01 02:48:00,Ask
94.934456188693,71,2022-01-01 02:49:00,Bid
105.72007981172221,11,2022-01-01 02:49:00,Ask
99.32206898913162,8,2022-01-01 02:50:00,Bid
100.22340793719542,89,2022-01-01 02:50:00,Ask
94.98616238676196,57,2022-01-01 02:51:00,Bid
101.63542995347295,-1,2022-01-01 02:51:00,Ask
92.01626947874918,72,2022-01-01 02:52:00,Bid
105.2577442825092,-1,2022-01-01 02:52:00,Ask
95.39851778332769,62,2022-01-01 02:53:00,Bid
109.93876665768612,13,2022-01-01 02:53:00,Ask
100.9495282580352,11,2022-01-01 02:54:00,Bid
99.50722140041483,-3,2022-01-01 02:54:00,Ask
91.8039083674123,66,2022-01-01 02:55:00,Bid
108.97637452532403,25,2022-01-01 02:55:00,Ask
97.64850641356092,79,2022-01-01 02:56:00,Bid
108.99910310519347,59,2022-01-01 02:56:00,Ask
97.76084002452549,106,2022-01-01 02:57:00,Bid
108.14127052789374,68,2022-01-01 02:57:00,Ask
98.05535196613945,86,2022-01-01 02:58:00,Bid
103.59670000948101,76,2022-01-01 02:58:00,Ask
96.55214617061058,63,2022-01-01 02:59:00,Bid
105.35275987288149,58,2022-01-01 02:59:00,Ask
91.88927946643584,7,2022-01-01 03:00:00,Bid
103.78240862841646,85,2022-01-01 03:00:00,Ask
95.05192036466192,81,2022-01-01 03:01:00,Bid
109.2938871114949,22,2022-01-01 03:01:00,Ask
98.20331588073496,22,2022-01-01 03:02:00,Bid
105.6563108307583,1,2022-01-01 03:02:00,Ask
91.06410318851786,94,2022-01-01 03:03:00,Bid
100.69707071476945,25,2022-01-01 03:03:00,Ask
91.56158979472475,53,2022-01-01 03:04:00,Bid
103.40976870707514,74,2022-01-01 03:04:00,Ask
90.36515324267313,24,2022-01-01 03:05:00,Bid
103.80113853635896,93,2022-01-01 03:05:00,Ask
97.25861118542744,69,2022-01-01 03:06:00,Bid
109.39886639088505,40,2022-01-01 03:06:00,Ask
95.40261696508466,10,2022-01-01 03:07:00,Bid
106.07765636721551,37,2022-01-01 03:07:00,Ask
89.56396219013976,63,2022-01-01 03:08:00,Bid
106.60105557926074,16,2022-01-01 03:08:00,Ask
91.40551871819073,27,2022-01-01 03:09:00,Bid
100.7680097007607,15,2022-01-01 03:09:00,Ask
99.57437780522517,72,2022-01-01 03:10:00,Bid
109.40489469762582,91,2022-01-01 03:10:00,Ask
99.69496413092546,87,2022-01-01 03:11:00,Bid
105.00283873048141,51,2022-01-01 03:11:00,Ask
96.00174042758992,99,2022-01-01 03:12:00,Bid
109.45358272699632,-1,2022-01-01 03:12:00,Ask
90.63415399978172,12,2022-01-01 03:13:00,Bid
104.82809298066628,103,2022-01-01 03:13:00,Ask
94.97958993928366,60,2022-01-01 03:14:00,Bid
106.86915784241224,21,2022-01-01 03:14:00,Ask
95.34014593869493,6,2022-01-01 03:15:00,Bid
104.72839227927655,-4,2022-01-01 03:15:00,Ask
99.55456708760094,-3,2022-01-01 03:16:00,Bid
100.91312138584847,96,2022-01-01 03:16:00,Ask
93.25710343758006,57,2022-01-01 03:17:00,Bid
103.08601846305154,97,2022-01-01 03:17:00,Ask
90.87971814640541,59,2022-01-01 03:18:00,Bid
100.04540550678067,1,2022-01-01 03:18:00,Ask
96.23089285113575,85,2022-01-01 03:19:00,Bid
104.59828263816728,-2,2022-01-01 03:19:00,Ask
91.73698462026186,55,2022-01-01 03:20:00,Bid
106.2342146646117,8,2022-01-01 03:20:00,Ask
89.99348090646087,28,2022-01-01 03:21:00,Bid
102.23974112109464,72,2022-01-01 03:21:00,Ask
97.81172583669651,41,2022-01-01 03:22:00,Bid
104.80324571023354,5,2022-01-01 03:22:00,Ask
94.59723987237801,2,2022-01-01 03:23:00,Bid
104.83948185809687,15,2022-01-01 03:23:00,Ask
97.19940005260214,76,2022-01-01 03:24:00,Bid
106.11517612524759,83,2022-01-01 03:24:00,Ask
92.4230339678714,10,2022-01-01 03:25:00,Bid
101.90151395761725,94,2022-01-01 03:25:00,Ask
94.04019854955044,5,2022-01-01 03:26:00,Bid
104.97982607493127,88,2022-01-01 03:26:00,Ask
93.85202457780096,48,2022-01-01 03:27:00,Bid
102.92227844205517,47,2022-01-01 03:27:00,Ask
92.02826640880632,70,2022-01-01 03:28:00,Bid
103.44039126463365,26,2022-01-01 03:28:00,Ask
96.50804247131467,32,2022-01-01 03:29:00,Bid
105.94750705197512,5,2022-01-01 03:29:00,Ask
90.75480339037641,20,2022-01-01 03:30:00,Bid
101.36456128761637,55,2022-01-01 03:30:00,Ask
94.63024798965132,79,2022-01-01 03:31:00,Bid
109.0358441860418,23,2022-01-01 03:31:00,Ask
98.23325154764707,94,2022-01-01 03:32:00,Bid
109.7318598257783,29,2022-01-01 03:32:00,Ask
92.95988454833274,81,2022-01-01 03:33:00,Bid
106.40106117612758,68,2022-01-01 03:33:00,Ask
91.67564243144452,37,2022-01-01 03:34:00,Bid
102.69854042380942,21,2022-01-01 03:34:00,Ask
96.39108458625297,33,2022-01-01 03:35:00,Bid
105.60509072028542,29,2022-01-01 03:35:00,Ask
91.81609012265383,25,2022-01-01 03:36:00,Bid
105.47562479896297,53,2022-01-01 03:36:00,Ask
90.39696661075004,42,2022-01-01 03:37:00,Bid
103.74013112774699,73,2022-01-01 03:37:00,Ask
97.07139608137297,8,2022-01-01 03:38:00,Bid
103.40980978836213,82,2022-01-01 03:38:00,Ask
90.67245666598328,6,2022-01-01 03:39:00,Bid
101.43028780144084,36,2022-01-01 03:39:00,Ask
98.4165343220106,99,2022-01-01 03:40:00,Bid
102.30413404216792,75,2022-01-01 03:40:00,Ask
98.3942135428179,16,2022-01-01 03:41:00,Bid
107.09255869806914,39,2022-01-01 03:41:00,Ask
97.86222874725632,1,2022-01-01 03:42:00,Bid
109.04982514919503,27,2022-01-01 03:42:00,Ask
90.53452109674619,20,2022-01-01 03:43:00,Bid
104.83641263191402,86,2022-01-01 03:43:00,Ask
92.65966154929997,70,2022-01-01 03:44:00,Bid
101.25287010939417,33,2022-01-01 03:44:00,Ask
99.1353192024136,38,2022-01-01 03:45:00,Bid
100.04957254787746,49,2022-01-01 03:45:00,Ask
95.0283302254993,35,2022-01-01 03:46:00,Bid
103.86821380630614,8,2022-01-01 03:46:00,Ask
94.22061304436453,43,2022-01-01 03:47:00,Bid
103.321832079509,89,2022-01-01 03:47:00,Ask
98.66538563670947,0,2022-01-01 03:48:00,Bid
103.8352804225637,39,2022-01-01 03:48:00,Ask
91.83452827489653,70,2022-01-01 03:49:00,Bid
101.68701428636523,35,2022-01-01 03:49:00,Ask
93.0673560078922,91,2022-01-01 03:50:00,Bid
107.69652050677125,67,2022-01-01 03:50:00,Ask
94.10466723438844,40,2022-01-01 03:51:00,Bid
106.63413323271088,92,2022-01-01 03:51:00,Ask
89.7863556303289,45,2022-01-01 03:52:00,Bid
109.18756807165431,86,2022-01-01 03:52:00,Ask
96.20895613915062,39,2022-01-01 03:53:00,Bid
107.25658704657927,32,2022-01-01 03:53:00,Ask
90.41541827131793,78,2022-01-01 03:54:00,Bid
101.17001988204818,25,2022-01-01 03:54:00,Ask
93.70926093934382,4,2022-01-01 03:55:00,Bid
107.61439139954146,28,2022-01-01 03:55:00,Ask
93.3664094922584,53,2022-01-01 03:56:00,Bid
101.65832959246548,13,2022-01-01 03:56:00,Ask
99.33421812755384,54,2022-01-01 03:57:00,Bid
105.40583700098057,61,2022-01-01 03:57:00,Ask
91.23974715029844,87,2022-01-01 03:58:00,Bid
101.25021523612003,79,2022-01-01 03:58:00,Ask
95.11662183237209,68,2022-01-01 03:59:00,Bid
100.34101639770844,69,2022-01-01 03:59:00,Ask
98.25109169215374,74,2022-01-01 04:00:00,Bid
104.6921198698763,66,2022-01-01 04:00:00,Ask
99.27214135212799,12,2022-01-01 04:01:00,Bid
101.21370539982054,14,2022-01-01 04:01:00,Ask
95.19791384289323,85,2022-01-01 04:02:00,Bid
103.53846934747548,56,2022-01-01 04:02:00,Ask
94.39583814737317,76,2022-01-01 04:03:00,Bid
104.02234616241033,50,2022-01-01 04:03:00,Ask
93.05270551868072,62,2022-01-01 04:04:00,Bid
107.70168077180597,46,2022-01-01 04:04:00,Ask
90.86208289733088,54,2022-01-01 04:05:00,Bid
103.13766389027356,47,2022-01-01 04:05:00,Ask
98.89824049868844,102,2022-01-01 04:06:00,Bid
105.89489956655099,93,2022-01-01 04:06:00,Ask
91.72990800595585,31,2022-01-01 04:07:00,Bid
106.43569878959327,98,2022-01-01 04:07:00,Ask
98.42496786051946,62,2022-01-01 04:08:00,Bid
102.48267761104955,70,2022-01-01 04:08:00,Ask
92.06782009474296,62,2022-01-01 04:09:00,Bid
107.97694749263808,21,2022-01-01 04:09:00,Ask
91.35138107070087,94,2022-01-01 04:10:00,Bid
108.60320052523826,28,2022-01-01 04:10:00,Ask
93.81944789264521,76,2022-01-01 04:11:00,Bid
109.9088848203347,63,2022-01-01 04:11:00,Ask
93.2992300351358,24,2022-01-01 04:12:00,Bid
105.08121885208233,94,2022-01-01 04:12:00,Ask
96.0333781936094,78,2022-01-01 04:13:00,Bid
103.91605541002411,107,2022-01-01 04:13:00,Ask
95.89808747864598,66,2022-01-01 04:14:00,Bid
106.3095784618797,35,2022-01-01 04:14:00,Ask
91.33143346141797,33,2022-01-01 04:15:00,Bid
99.84852782203569,86,2022-01-01 04:15:00,Ask
94.85570165685554,19,2022-01-01 04:16:00,Bid
100.28999232971778,4,2022-01-01 04:16:00,Ask
96.54624855731122,91,2022-01-01 04:17:00,Bid
103.65372444363187,91,2022-01-01 04:17:00,Ask
94.53880588499129,77,2022-01-01 04:18:00,Bid
